fdc_id,brand_owner,ingredients,serving_size,serving_size_unit,branded_food_category,data_type,description,publication_date,cat_null,sat_fat_g,trans_fat_g,magnesium_mg,potassium_mg,mufa_grams,protein_grams,fiber_grams,vitamin_a_IU,vitamin_c_MG,calcium_MG,iron_MG,sugar_G,sodium_MG,NRFNn.3,cluster
351639,Beaver Street Fisheries Inc.,3-4 LB. SALMON FILLETS,112.0,g,,branded_food,3-4 LB. SALMON FILLETS,2019-04-01,True,0.156,0.0,,0.10485714285714286,0.0,0.4108,0.0,0.0016,0.08,0.0,0.017777777777777778,0.0,0.016666666666666666,,293
351640,QTG,Aunt Jemima Original Syrup 24 Fluid Ounce Plastic Bottle,80.1,g,,branded_food,Aunt Jemima Original Syrup 24 Fluid Ounce Plastic Bottle,2019-04-01,True,0.0,0.0,,,,0.0002,0.008,0.0,0.0,0.001,0.0022222222222222227,0.32056,0.06333333333333334,,117
351641,Mondelez Int. US (0074819091009),NABISCO OREO COOKIES CHOCOLATE STRAWBERRY 1X10.7 OZ,29.0,g,,branded_food,NABISCO OREO COOKIES CHOCOLATE STRAWBERRY 1X10.7 OZ,2019-04-01,True,0.34500000000000003,0.0,,0.04428571428571428,,0.069,0.136,,0.0,0.035,0.2488888888888889,0.35864,0.12916666666666668,,136
351642,Frito Lay,9.00OZ TOSTITOS BLUE CORN RSTC,28.0,g,,branded_food,9.00OZ TOSTITOS BLUE CORN RSTC,2019-04-01,True,0.0895,0.0,,,0.625,0.14279999999999998,0.14400000000000002,0.0,0.0,0.071,0.07166666666666667,0.0,0.11916666666666667,,328
351643,Mondelez Int. US (0074819091009),TRIDENT WHITE GUM PEPPERMINT SUGAR FREE18X180 PC,3.0,g,,branded_food,TRIDENT WHITE GUM PEPPERMINT SUGAR FREE18X180 PC,2019-04-01,True,,,,,,0.0,,,,,,0.0,0.0,,494
351644,Mondelez Int. US (0074819091009),NABISCO OREO COOKIES-CONVENIENCE PACK CHOCOLATE 1X5.2 OZ,34.0,g,,branded_food,NABISCO OREO COOKIES-CONVENIENCE PACK CHOCOLATE 1X5.2 OZ,2019-04-01,True,0.294,0.0,,0.046285714285714284,,0.0588,0.116,,0.0,0.043,0.28444444444444444,0.32944,0.16541666666666666,,763
351645,Beaver Street Fisheries Inc.,CKD HALFMOON SHRIMP RINGS,113.0,g,,branded_food,CKD HALFMOON SHRIMP RINGS,2019-04-01,True,0.0,0.0,,0.07571428571428572,0.0,0.3362,0.0,0.0096,0.0,0.092,0.017777777777777778,0.028319999999999998,0.52,,562
351646,Frito Lay,Lay's Garden Tomato & Basil Potato Chips 9.5 Ounce Bag,28.0,g,,branded_food,Lay's Garden Tomato & Basil Potato Chips 9.5 Ounce Bag,2019-04-01,True,0.268,0.0,0.1425,0.3468571428571429,,0.14279999999999998,0.14400000000000002,0.2142,0.35666666666666663,0.0,0.14277777777777778,0.057120000000000004,0.2529166666666667,,977
351647,Mondelez Int. US (0074819091009),TERRY'S CHOCOLATE BALL DARK CHOCOLATE ORANGE 1X5.53 OZ,39.0,g,,branded_food,TERRY'S CHOCOLATE BALL DARK CHOCOLATE ORANGE 1X5.53 OZ,2019-04-01,True,0.8975,0.0,,,,0.1026,0.308,,0.0,0.034,0.26944444444444443,0.41023999999999994,0.0,,666
351648,Frito Lay,Grandma's Mini Sandwich Cremes Vanilla Cookies 3 Ounce Plastic Bag,31.0,g,,branded_food,Grandma's Mini Sandwich Cremes Vanilla Cookies 3 Ounce Plastic Bag,2019-04-01,True,0.40299999999999997,0.0,,0.0,,0.129,0.128,,,0.065,0.1611111111111111,0.23224,0.1275,,160
351649,Beaver Street Fisheries Inc.,6 OZ LOBSTER TAILS,112.0,g,,branded_food,6 OZ LOBSTER TAILS,2019-04-01,True,0.0,0.0,,0.051428571428571435,0.0,0.4108,0.0,0.0,0.03333333333333333,0.049,0.06777777777777777,0.0,0.07458333333333332,,4
351650,QTG,MULLER  DRK CHOCOLATE  PECAN GRANOLA   5.3Z,150.0,g,,branded_food,MULLER  DRK CHOCOLATE  PECAN GRANOLA   5.3Z,2019-04-01,True,0.1,0.0,,,,0.1066,0.028,0.0,0.0,0.133,0.0,0.128,0.025,,72
351651,Beaver Street Fisheries Inc.,6 OZ CHILEAN SEA BASS,113.0,g,,branded_food,6 OZ CHILEAN SEA BASS,2019-04-01,True,0.022000000000000002,0.0,,0.07257142857142856,0.0,0.3716,0.0,0.0064,0.0,0.0,0.017777777777777778,0.0,0.0275,,550
351652,SMITHFIELD FOODS INC.,"""LN,BNLS,CC,CAN,BK,5/7,DRY,GM,VP,2PC,Z""",112.0,g,,branded_food,"""LN,BNLS,CC,CAN,BK,5/7,DRY,GM,VP,2PC,Z""",2019-04-01,True,0.1785,,,,,0.4108,0.0,0.0008,0.005,0.018000000000000002,0.04444444444444445,0.0,0.017916666666666668,,559
351653,Frito Lay,Frito Lay Sunflower Seeds Ranch Flavour 4.25 Ounce Bag,28.0,g,,branded_food,Frito Lay Sunflower Seeds Ranch Flavour 4.25 Ounce Bag,2019-04-01,True,0.35700000000000004,0.0,,,1.0,0.4286,0.428,0.0,0.0,0.071,0.21444444444444444,0.028560000000000002,0.13375,,935
351654,Beaver Street Fisheries Inc.,SRLN FLT CH CCTALL 12OZBB,112.0,g,,branded_food,SRLN FLT CH CCTALL 12OZBB,2019-04-01,True,0.268,0.0,,0.08914285714285715,0.0,0.3928,0.0,0.0,0.0,0.025,0.07944444444444444,0.0,0.0225,,822
351655,Beaver Street Fisheries Inc.,10/12 OZ CO SNAPPER,112.0,g,,branded_food,10/12 OZ CO SNAPPER,2019-04-01,True,0.0,0.0,,0.12,0.0,0.4108,0.0,0.0064,0.02666666666666667,0.023,0.01,0.0,0.02583333333333333,,213
351656,Mondelez Int. US (0074819091009),SOUR PATCH KIDS SOFT CANDY BERRIES FAT FREE6X7.2 OZ,40.0,g,,branded_food,SOUR PATCH KIDS SOFT CANDY BERRIES FAT FREE6X7.2 OZ,2019-04-01,True,,,,,,0.0,,,,,,0.52,0.02583333333333333,,795
351657,Beaver Street Fisheries Inc.,LAMB BONE-IN LAMB LEGS,112.0,g,,branded_food,LAMB BONE-IN LAMB LEGS,2019-04-01,True,0.067,0.0,,0.09942857142857142,0.0,0.4286,0.0,0.0,0.0,0.011000000000000001,0.09166666666666666,0.0,0.02583333333333333,,503
351658,QTG,Cap'N Crunch'S Sprinkled Donut Crunch Naturally & Artificially Flavored Sweetened Corn & Oat Cereal 17.3 Ounce Box,28.0,g,,branded_food,Cap'N Crunch'S Sprinkled Donut Crunch Naturally & Artificially Flavored Sweetened Corn & Oat Cereal 17.3 Ounce Box,2019-04-01,True,0.07200000000000001,0.06,,0.050571428571428566,0.068,0.086,0.096,0.0282,0.0016666666666666668,0.01,0.9755555555555556,0.33311999999999997,0.28625,,73
351659,QTG,Aunt Jemima Original Syrup 12 Fluid Ounce Plastic Bottle,80.1,g,,branded_food,Aunt Jemima Original Syrup 12 Fluid Ounce Plastic Bottle,2019-04-01,True,0.0,0.0,,,,0.0002,0.008,0.0,0.0,0.001,0.0022222222222222227,0.32056,0.06333333333333334,,117
351660,Mondelez Int. US (0074819091009),SOUR PATCH KIDS SOFT CANDY KIDS FAT FREE24X48 1N,56.0,g,,branded_food,SOUR PATCH KIDS SOFT CANDY KIDS FAT FREE24X48 1N,2019-04-01,True,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.51432,0.02958333333333333,,266
351661,Beaver Street Fisheries Inc.,GUMBO CRAB,84.0,g,,branded_food,GUMBO CRAB,2019-04-01,True,0.0,0.0,,0.12514285714285714,0.0,0.4762,0.0,0.0,0.0,0.11900000000000001,0.04944444444444445,0.0,0.15875,,691
351662,Frito Lay,Lay's Barbecue Flavored Potato Chips 9.5 Ounce Plastic Bag,28.0,g,,branded_food,Lay's Barbecue Flavored Potato Chips 9.5 Ounce Plastic Bag,2019-04-01,True,0.268,0.0,,0.32657142857142857,,0.14279999999999998,0.14400000000000002,0.0,0.35666666666666663,0.0,0.07166666666666667,0.057120000000000004,0.22333333333333333,,977
351663,Mondelez Int. US (0074819091009),NABISCO CHIPS AHOY! COOKIES CHUNKY 1X11.750 OZ,16.0,g,,branded_food,NABISCO CHIPS AHOY! COOKIES CHUNKY 1X11.750 OZ,2019-04-01,True,0.469,0.0,,0.03571428571428571,,0.125,0.0,,0.0,0.026000000000000002,0.2155555555555556,0.3,0.10416666666666667,,226
351664,QTG,GATORADE G2 RASPBERRY MELON   20Z,600.0,ml,,branded_food,GATORADE G2 RASPBERRY MELON   20Z,2019-04-01,True,0.0,0.0,,0.0037142857142857134,,0.0,0.0,0.0,0.0,0.0,0.0,0.01544,0.01916666666666666,,715
351665,"BEAVER STREET FISHERIES, INC.",SMOKED TROUT,56.0,g,,branded_food,SMOKED TROUT,2019-04-01,True,0.0895,0.0,,0.13257142857142856,0.0,0.4286,0.0,0.0,0.0,0.046,0.03555555555555556,0.0,0.3720833333333333,,778
351666,Beaver Street Fisheries Inc.,4/6 OZ SPOTTED SEA TROUT,112.0,g,,branded_food,4/6 OZ SPOTTED SEA TROUT,2019-04-01,True,0.0445,0.0,,0.10314285714285716,0.0,0.4108,0.0,0.0034,0.0,0.043,0.08333333333333333,0.0,0.0225,,379
351667,PepsiCo,Diet Pepsi Wild Cherry Cola 20 Fluid Ounce Plastic Bottle,600.0,ml,,branded_food,Diet Pepsi Wild Cherry Cola 20 Fluid Ounce Plastic Bottle,2019-04-01,True,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0041666666666666675,,578
351668,Beaver Street Fisheries Inc.,PAST. FRZN CRABMEAT,96.0,g,,branded_food,PAST. FRZN CRABMEAT,2019-04-01,True,0.0,0.0,,0.0,0.0,0.2708,0.0,0.0,0.035,0.068,0.031111111111111117,0.0,0.0925,,544
351669,Beaver Street Fisheries Inc.,CKD SEAFOOD COMBO,114.0,g,,branded_food,CKD SEAFOOD COMBO,2019-04-01,True,0.0,0.0,,0.0,0.0,0.3684000000000001,0.0,0.0032,0.03,0.023,0.09722222222222222,0.0,0.04916666666666666,,42
351670,Beaver Street Fisheries Inc.,CLEANED CONCH,112.0,g,,branded_food,CLEANED CONCH,2019-04-01,True,0.0,0.0,,0.04657142857142857,0.0,0.3392,0.0,0.0,0.02666666666666667,0.027000000000000003,0.025,0.0,0.08916666666666667,,554
351671,QTG,GATORADE  LIME   28Z,360.0,ml,,branded_food,GATORADE  LIME   28Z,2019-04-01,True,0.0,0.0,,0.0037142857142857134,,0.0,0.0,0.0,0.0,0.0,0.0,0.04544,0.01875,,268
351672,Frito Lay,Munchos Potato Crisps 4.5 Ounce Plastic Bag,28.0,g,,branded_food,Munchos Potato Crisps 4.5 Ounce Plastic Bag,2019-04-01,True,0.268,0.0,,0.16314285714285715,,0.07139999999999999,0.14400000000000002,,,0.036000000000000004,0.05944444444444445,0.0,0.3420833333333333,,592
351673,Beaver Street Fisheries Inc.,12/14 OZ LOBSTER TAILS,112.0,g,,branded_food,12/14 OZ LOBSTER TAILS,2019-04-01,True,0.0,0.0,,0.051428571428571435,0.0,0.4108,0.0,0.0,0.03333333333333333,0.049,0.06777777777777777,0.0,0.07458333333333332,,908
351674,Beaver Street Fisheries Inc.,21/25 E-Z PEEL SHRIMP,112.0,g,,branded_food,21/25 E-Z PEEL SHRIMP,2019-04-01,True,0.0,0.0,,0.022857142857142857,0.0,0.2322,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.2491666666666667,,108
351675,Mondelez Int. US (0074819091009),NABISCO NILLA WAFER PIE CRUST 1X6 OZ,21.0,g,,branded_food,NABISCO NILLA WAFER PIE CRUST 1X6 OZ,2019-04-01,True,0.35700000000000004,0.0,,0.013714285714285714,,0.0,0.0,,0.0,0.022000000000000002,0.08222222222222222,0.4952,0.06958333333333333,,428
351676,PepsiCo,Sobe Elixir Citrus Energy Beverage 20 Fluid Ounce Bottle,600.0,ml,,branded_food,Sobe Elixir Citrus Energy Beverage 20 Fluid Ounce Bottle,2019-04-01,True,0.0,0.0,,,,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.084,0.00375,,1
351677,Frito Lay,2.12OZ DORITOS SPICY NACHO,28.0,g,,branded_food,2.12OZ DORITOS SPICY NACHO,2019-04-01,True,0.268,0.0,,,,0.14279999999999998,0.14400000000000002,0.0714,0.0,0.0,0.07166666666666667,0.0,0.3125,,101
351678,Beaver Street Fisheries Inc.,WHOLE G & S TILAPIA,226.0,g,,branded_food,WHOLE G & S TILAPIA,2019-04-01,True,0.0,0.0,,0.0,0.0,0.2478,0.0,0.0,0.0,0.012,0.017777777777777778,0.0,0.06375,,696
351679,"BEAVER STREET FISHERIES, INC.",5/8 OZ FLOUNDER FILLETS,112.0,g,,branded_food,5/8 OZ FLOUNDER FILLETS,2019-04-01,True,0.0225,0.0,,0.046,0.0,0.25,0.0,0.002,0.0,0.021,0.010555555555555556,0.0,0.12291666666666665,,137
351680,Beaver Street Fisheries Inc.,8 OZ V/P CHUM SALMON POR,112.0,g,,branded_food,8 OZ V/P CHUM SALMON POR,2019-04-01,True,0.0445,0.0,,0.12257142857142855,0.0,0.4108,0.0,0.006,0.0,0.011000000000000001,0.03055555555555556,0.0,0.020416666666666663,,584
351681,"BEAVER STREET FISHERIES, INC.",18 OZ CAB T-BONE STK,112.0,g,,branded_food,18 OZ CAB T-BONE STK,2019-04-01,True,0.134,0.0,,0.06628571428571428,0.0,0.3928,0.0,0.0,0.0,0.019,0.07944444444444444,0.0,0.012916666666666668,,917
351682,"BEAVER STREET FISHERIES, INC.",SRIRACHA BREADED SHRIMP,141.0,g,,branded_food,SRIRACHA BREADED SHRIMP,2019-04-01,True,0.0,0.0,,0.0,,0.156,0.028,0.0038,0.0,0.037000000000000005,0.042777777777777776,0.02272,0.4108333333333333,,968
351683,QTG,NAKED JUICE COCONUT WATER PEACH MANGO   11.2Z,336.0,ml,,branded_food,NAKED JUICE COCONUT WATER PEACH MANGO   11.2Z,2019-04-01,True,0.0,0.0,0.0225,0.043428571428571434,,0.008199999999999999,0.012,0.0,1.0,0.011000000000000001,0.008333333333333333,0.07656,0.0175,,932
351684,QTG,LOOZA NECTAR MANGO   33.81Z,240.0,ml,,branded_food,LOOZA NECTAR MANGO   33.81Z,2019-04-01,True,,,,,,0.0,0.016,,,,,0.1,0.0016666666666666668,,768
351685,QTG,Quaker Rice Cakes Caramel Corn 6.5 Ounce Plastic Bag,13.0,g,,branded_food,Quaker Rice Cakes Caramel Corn 6.5 Ounce Plastic Bag,2019-04-01,True,0.021,0.0,,,0.032,0.1158,0.096,0.016,0.0,0.008,0.054444444444444434,0.2004,0.08208333333333333,,590
351686,Mondelez Int. US (0074819091009),NUTTER BUTTER COOKIES-SINGLE SERVE 1X3 OZ,30.0,g,,branded_food,NUTTER BUTTER COOKIES-SINGLE SERVE 1X3 OZ,2019-04-01,True,0.25,0.0,,0.047714285714285716,,0.1334,0.132,,0.0,0.040999999999999995,0.14277777777777778,0.24,0.16666666666666666,,27
351687,Mondelez Int. US (0074819091009),NABISCO OREO SANDWICH COOKIES HEADS OR TAILS1X18.400 OZ,29.0,g,,branded_food,NABISCO OREO SANDWICH COOKIES HEADS OR TAILS1X18.400 OZ,2019-04-01,True,0.34500000000000003,,,0.02457142857142857,,0.069,0.0,,0.0,1.0,0.13777777777777778,0.35864,0.12208333333333335,,642
351688,Beaver Street Fisheries Inc.,6 OZ STUFFED TILAPIA,170.0,g,,branded_food,6 OZ STUFFED TILAPIA,2019-04-01,True,0.059000000000000004,0.0,,0.0,0.0,0.2706,0.024,0.0064,0.03,0.046,0.058888888888888886,0.01408,0.14458333333333334,,243
351689,QTG,Propel Berry Flavored Water Beverage 16.9 Fluid Ounce Plastic Bottle,507.0,ml,,branded_food,Propel Berry Flavored Water Beverage 16.9 Fluid Ounce Plastic Bottle,2019-04-01,True,0.0,0.0,,0.0034285714285714284,,0.0,0.0,0.0,0.175,0.001,0.0005555555555555557,0.00016,0.02208333333333333,,149
351690,Mondelez Int. US (0074819091009),NABISCO OREO COOKIES GOLDEN 12X10.700 OZ,29.0,g,,branded_food,NABISCO OREO COOKIES GOLDEN 12X10.700 OZ,2019-04-01,True,0.34500000000000003,0.0,,0.014857142857142857,,0.069,0.0,,0.0,0.008,0.09555555555555556,0.33104,0.115,,260
351691,PepsiCo,Pepsi Cola 8 Fluid Ounce Aluminum Can,240.0,ml,,branded_food,Pepsi Cola 8 Fluid Ounce Aluminum Can,2019-04-01,True,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.08928,0.00375,,344
351692,Beaver Street Fisheries Inc.,51/60 EZ PEEL/EAT SHRIMP,84.0,g,,branded_food,51/60 EZ PEEL/EAT SHRIMP,2019-04-01,True,0.0,0.0,,0.015428571428571429,0.0,0.2858,0.0,0.006,0.04,0.055,0.017777777777777778,0.0,0.2975,,821
351693,Mondelez Int. US (0074819091009),TRIDENT GUM ORIGINAL SUGAR FREE1X18 PC,1.7,g,,branded_food,TRIDENT GUM ORIGINAL SUGAR FREE1X18 PC,2019-04-01,True,,,,,,0.0,,,,,,0.0,0.0,,446
351694,"BEAVER STREET FISHERIES, INC.",8 OZ STRIP STK CHOICE,113.0,g,,branded_food,8 OZ STRIP STK CHOICE,2019-04-01,True,0.1325,0.0,,0.0,0.0,0.6548,0.0,0.0,0.0,0.0,0.2122222222222222,0.0,0.0275,,623
351695,Beaver Street Fisheries Inc.,6/7 OZ. CAN LOBSTER TAILS,112.0,g,,branded_food,6/7 OZ. CAN LOBSTER TAILS,2019-04-01,True,0.0,0.0,,0.055999999999999994,0.0,0.3392,0.0,0.0,0.0,0.084,0.015,0.0,0.17875,,4
351696,Mondelez Int. US (0074819091009),SWEDISH FISH SOFT CANDY RED EASTER1X1 OZ,30.0,g,,branded_food,SWEDISH FISH SOFT CANDY RED EASTER1X1 OZ,2019-04-01,True,,,,,,0.0,,,,,,0.61336,0.02083333333333333,,973
351697,Beaver Street Fisheries Inc.,LOBSTER MEAT K&C,84.0,g,,branded_food,LOBSTER MEAT K&C,2019-04-01,True,0.0,0.0,,0.08857142857142856,0.0,0.5,0.0,0.0,0.0,0.129,0.021111111111111112,0.0,0.2679166666666667,,560
351698,"BEAVER STREET FISHERIES, INC.",6 OZ LOBSTER TAILS,112.0,g,,branded_food,6 OZ LOBSTER TAILS,2019-04-01,True,0.0,0.0,,0.051428571428571435,0.0,0.4108,0.0,0.0,0.03333333333333333,0.049,0.06777777777777777,0.0,0.07458333333333332,,4
351699,Beaver Street Fisheries Inc.,6 OZ HALIBUT PORTIONS,112.0,g,,branded_food,6 OZ HALIBUT PORTIONS,2019-04-01,True,0.0,0.0,,0.12428571428571428,0.0,0.375,0.0,0.0042,0.0,0.0,0.008888888888888889,0.0,0.027916666666666663,,409
351700,Mondelez Int. US (0074819091009),TRIDENT GUM SPEARMINT SUGAR FREE1X14 PC,1.9,g,,branded_food,TRIDENT GUM SPEARMINT SUGAR FREE1X14 PC,2019-04-01,True,,,,,,0.0,,,,,,0.0,0.0,,598
351701,Mondelez Int. US (0074819091009),SWEDISH FISH SOFT CANDY BERRY FAT FREE1X10 OZ,30.0,g,,branded_food,SWEDISH FISH SOFT CANDY BERRY FAT FREE1X10 OZ,2019-04-01,True,,,,,,0.0,,,,,,0.61336,0.034583333333333334,,228
351702,Beaver Street Fisheries Inc.,RET COOKED SALAD SHRIMP,84.0,g,,branded_food,RET COOKED SALAD SHRIMP,2019-04-01,True,0.0,0.0,,0.015428571428571429,0.0,0.2858,0.0,0.006,0.04,0.055,0.017777777777777778,0.0,0.2975,,162
351703,Mondelez Int. US (0074819091009),OREO COOKIES 1X10.7 OZ,29.0,g,,branded_food,OREO COOKIES 1X10.7 OZ,2019-04-01,True,0.34500000000000003,0.0,,0.014857142857142857,,0.069,0.0,,0.0016666666666666668,0.006999999999999999,0.1338888888888889,0.33104,0.09333333333333334,,136
351704,QTG,QUAKER POPPED RICE CRISPS RANCH,19.0,g,,branded_food,QUAKER POPPED RICE CRISPS RANCH,2019-04-01,True,,,,,,0.1052,0.212,,,,,0.04208,0.5483333333333333,,677
351705,SMITHFIELD FOODS INC.,Frenched Rack Of Pork,112.0,g,,branded_food,Frenched Rack Of Pork,2019-04-01,True,0.0895,0.0,,,,0.4286,0.0,0.0,0.01833333333333333,0.018000000000000002,0.05333333333333333,0.0,0.0225,,805
351706,Mondelez Int. US (0074819091009),RITZ CRACKERS ITALIAN HERB 1X11.8 OZ,16.0,g,,branded_food,RITZ CRACKERS ITALIAN HERB 1X11.8 OZ,2019-04-01,True,0.3125,0.0,,0.026857142857142857,,0.125,0.0,,0.01833333333333333,0.151,0.19444444444444445,0.05,0.2995833333333333,,61
351707,Beaver Street Fisheries Inc.,21/25 DOM S/ON WHT SHRIMP,112.0,g,,branded_food,21/25 DOM S/ON WHT SHRIMP,2019-04-01,True,0.0,0.0,,0.0,0.0,0.4108,0.0,0.0,0.0,0.08,0.09944444444444443,0.0,0.06333333333333334,,690
351708,QTG,Tropicana Pure Premium Grovestand Lots of Pulp 128 Fluid Ounce Plastic Jug,240.0,ml,,branded_food,Tropicana Pure Premium Grovestand Lots of Pulp 128 Fluid Ounce Plastic Jug,2019-04-01,True,0.0005,0.0,0.0175,0.05857142857142857,,0.0146,0.008,0.0,0.8483333333333333,0.006999999999999999,0.011111111111111113,0.07144,0.0004166666666666667,,520
351709,Mondelez Int. US (0074819091009),TRIDENT GUM ASSORTED FRUIT SUGAR FREE1X20 PK,1.9,g,,branded_food,TRIDENT GUM ASSORTED FRUIT SUGAR FREE1X20 PK,2019-04-01,True,,,,,,0.0,,,,,,0.0,0.0,,215
351710,Mondelez Int. US (0074819091009),OREO COOKIES - MINI 1X,28.0,g,,branded_food,OREO COOKIES - MINI 1X,2019-04-01,True,0.268,0.0,,0.046,,0.07139999999999999,0.14400000000000002,,0.0,0.012,0.28944444444444445,0.31432,0.16375,,50
351711,Beaver Street Fisheries Inc.,DRESSED LAKE SMELTS,110.0,g,,branded_food,DRESSED LAKE SMELTS,2019-04-01,True,0.0225,0.0,,0.0,0.0,0.309,0.0,0.0,0.0,0.295,0.0,0.0,0.02291666666666666,,15
351712,Beaver Street Fisheries Inc.,40/50 P&D T/ON SHRIMP,112.0,g,,branded_food,40/50 P&D T/ON SHRIMP,2019-04-01,True,0.0,0.0,,0.022857142857142857,0.0,0.2322,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.2491666666666667,,965
351713,Beaver Street Fisheries Inc.,8/10 OZ CO V/P REDFISH,112.0,g,,branded_food,8/10 OZ CO V/P REDFISH,2019-04-01,True,0.0445,0.0,,0.07914285714285714,0.0,0.3392,0.0,0.0,0.0,0.057999999999999996,0.04944444444444445,0.0,0.024166666666666663,,146
351714,Frito Lay,1.87OZ LAY'S HONEY BBQ,53.1,g,,branded_food,1.87OZ LAY'S HONEY BBQ,2019-04-01,True,0.2355,0.0,,0.3282857142857143,,0.113,0.152,0.1884,0.2816666666666666,0.0,0.07555555555555556,0.060239999999999995,0.14916666666666667,,211
351715,Mondelez Int. US (0074819091009),NABISCO WHEAT THINS TOASTED CHIPS MULTIGRAIN 1X8.100 OZ,28.0,g,,branded_food,NABISCO WHEAT THINS TOASTED CHIPS MULTIGRAIN 1X8.100 OZ,2019-04-01,True,0.1785,0.0,,0.07657142857142857,,0.14279999999999998,0.284,,0.0,0.155,0.145,0.08567999999999999,0.3420833333333333,,408
351716,QTG,Gamesa Barra De Coco Coconut Cookies 14.3 Ounce Paper Box,28.0,g,,branded_food,Gamesa Barra De Coco Coconut Cookies 14.3 Ounce Paper Box,2019-04-01,True,0.268,0.0,,,,0.14279999999999998,0.14400000000000002,0.0,0.0,0.0,0.14277777777777778,0.25711999999999996,0.20833333333333331,,807
351717,Beaver Street Fisheries Inc.,T-BONE STK 12OZ SELECT,112.0,g,,branded_food,T-BONE STK 12OZ SELECT,2019-04-01,True,0.134,0.0,,0.06628571428571428,0.0,0.3928,0.0,0.0,0.0,0.019,0.07944444444444444,0.0,0.012916666666666668,,917
351718,"BEAVER STREET FISHERIES, INC.",41/50 P&D SHRIMP,112.0,g,,branded_food,41/50 P&D SHRIMP,2019-04-01,True,0.0,0.0,,0.022857142857142857,0.0,0.3572,0.0,0.0,0.06000000000000001,0.054000000000000006,0.1338888888888889,0.0,0.13,,58
351719,SMITHFIELD FOODS INC.,"EAR,PK,PREMIUM,(EXP),10KG,22.05#,Z",100.0,g,,branded_food,"EAR,PK,PREMIUM,(EXP),10KG,22.05#,Z",2019-04-01,True,0.05,,,,,0.46,0.0,0.0,0.0,0.0,0.0005555555555555557,,0.025,,854
351720,Beaver Street Fisheries Inc.,8/10 OZ CO SNAPPER FILLET,112.0,g,,branded_food,8/10 OZ CO SNAPPER FILLET,2019-04-01,True,0.0,0.0,,0.12,0.0,0.4108,0.0,0.0064,0.02666666666666667,0.023,0.01,0.0,0.02583333333333333,,213
351721,"BEAVER STREET FISHERIES, INC.",150/200 IQF PUD SHRIMP,112.0,g,,branded_food,150/200 IQF PUD SHRIMP,2019-04-01,True,0.0,0.0,,0.022857142857142857,,0.2322,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.2491666666666667,,235
351722,QTG,Gatorade Thirst Quencher Low Calorie Lemon-Lime (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles,600.0,ml,,branded_food,Gatorade Thirst Quencher Low Calorie Lemon-Lime (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles,2019-04-01,True,,,,0.0034285714285714284,,0.0,,,,,,0.016,0.01875,,28
351723,"BEAVER STREET FISHERIES, INC.","6.5/7.5OZ. ""F"" LOB TAILS",113.0,g,,branded_food,"6.5/7.5OZ. ""F"" LOB TAILS",2019-04-01,True,0.0,0.0,,0.051142857142857136,,0.407,0.0,0.0,0.03166666666666666,0.049,0.06722222222222222,0.0,0.07375,,754
351724,QTG,Naked Pure Fruit Pomegranate Acai Juice 15.2 Fluid Ounce Plastic Bottle,456.0,ml,,branded_food,Naked Pure Fruit Pomegranate Acai Juice 15.2 Fluid Ounce Plastic Bottle,2019-04-01,True,0.007000000000000001,0.07,,0.019142857142857142,,0.0084,0.024,0.0038,0.31833333333333336,0.011000000000000001,0.007222222222222224,0.10744000000000001,0.00375,,78
351725,Mondelez Int. US (0074819091009),OREO COOKIES FAMILY SIZE 1X19.100 OZ,34.0,g,,branded_food,OREO COOKIES FAMILY SIZE 1X19.100 OZ,2019-04-01,True,0.294,0.0,,0.046285714285714284,,0.0588,0.116,,0.0,0.047,0.2305555555555556,0.32944,0.16541666666666666,,50
351726,Beaver Street Fisheries Inc.,LANGOSTINO MEAT 60-90CT,85.0,g,,branded_food,LANGOSTINO MEAT 60-90CT,2019-04-01,True,0.0,0.0,,0.0,0.0,0.3764,0.0,0.0084,0.0,0.095,0.06555555555555555,0.0,0.1325,,560
351727,QTG,Cap'n Crunch's Oops! All Berries Sweetened Corn & Oat Cereal 11.5 Ounce Box,32.0,g,,branded_food,Cap'n Crunch's Oops! All Berries Sweetened Corn & Oat Cereal 11.5 Ounce Box,2019-04-01,True,0.1145,0.01,,0.054000000000000006,0.0295,0.0922,0.104,0.03,0.006666666666666667,0.011000000000000001,1.0,0.35344000000000003,0.2654166666666667,,73
351728,Beaver Street Fisheries Inc.,RET BOX FROG LEGS,113.0,g,,branded_food,RET BOX FROG LEGS,2019-04-01,True,0.0,0.0,,0.08057142857142857,0.0,0.2478,0.0,0.0,0.0,0.17300000000000001,0.017777777777777778,0.0,0.01833333333333333,,210
